model,backbone,condition,seed,domain,pred_len,success,mse,mae,wall_s,host
tats,DLinear,C8_oracle,2021,Economy,8,True,0.06099516525864601,0.20798659324645996,27.635704133077525,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,SocialGood,12,True,1.2179605960845947,0.697313666343689,29.101779175922275,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,SocialGood,6,True,1.0918956995010376,0.6588566899299622,26.659439343959093,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Energy,36,True,0.482525497674942,0.5305429697036743,30.484564322978258,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Health,36,True,1.5420753955841064,0.843727707862854,29.34756802697666,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Agriculture,10,True,0.1509275734424591,0.2681121826171875,29.147558315075003,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Climate,6,True,0.9210720658302307,0.7710259556770325,30.949140749988146,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Economy,6,True,0.03464314714074135,0.1493251621723175,32.05757643003017,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Environment,192,True,0.35713645815849304,0.5025614500045776,100.54734187899157,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Agriculture,8,True,0.1911875605583191,0.3197717070579529,31.97933381306939,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Security,12,True,109.38278198242188,4.811779499053955,27.58257967804093,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Security,8,True,107.18559265136719,4.734048843383789,26.32235477399081,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Energy,24,True,0.43983450531959534,0.5111145973205566,30.733114479924552,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Climate,12,True,0.9744043350219727,0.7847464680671692,27.71982477803249,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Climate,10,True,0.962990939617157,0.7838207483291626,30.29978162003681,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Traffic,12,True,0.22718703746795654,0.32361656427383423,30.000106393941678,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Security,6,True,103.5699234008789,4.50628137588501,26.656722603947856,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Environment,48,True,0.27965009212493896,0.40378397703170776,80.59249479102436,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Economy,10,True,0.025712963193655014,0.12974968552589417,27.388404333032668,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Energy,48,True,0.5742368102073669,0.5849496722221375,28.646401459001936,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Traffic,6,True,0.18907614052295685,0.2950631082057953,25.661741009913385,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Security,10,True,108.36485290527344,4.776885986328125,26.378766142996028,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Agriculture,6,True,0.10146382451057434,0.23906457424163818,29.735227942932397,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Environment,336,True,0.33375734090805054,0.47642043232917786,115.77765511500183,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Health,48,True,1.580336570739746,0.8657115697860718,32.15858469600789,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Energy,12,True,0.37192460894584656,0.4713709056377411,32.32464095798787,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Environment,96,True,0.32094916701316833,0.4558967649936676,97.77578276291024,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,SocialGood,8,True,1.1048866510391235,0.590853214263916,29.049394111032598,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Agriculture,12,True,0.1767575740814209,0.29348382353782654,27.87617865507491,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Health,12,True,1.4992777109146118,0.8415889739990234,29.790159250958823,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Traffic,10,True,0.19108682870864868,0.31450918316841125,29.435201874934137,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,SocialGood,10,True,1.1590644121170044,0.6565902233123779,28.148787197074853,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Economy,12,True,0.03314563259482384,0.1480160802602768,26.527419475954957,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Health,24,True,1.5198163986206055,0.8346575498580933,29.873105634003878,ip-172-31-41-215
tats,DLinear,C8_oracle,2021,Traffic,8,True,0.23235809803009033,0.3741665780544281,26.99285687401425,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Climate,8,True,0.9488393068313599,0.7835545539855957,29.030674495035782,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Economy,8,True,0.05203086510300636,0.19006454944610596,31.807429636013694,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,SocialGood,12,True,1.2202688455581665,0.6986739039421082,28.41130446793977,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,SocialGood,6,True,1.0938761234283447,0.6462708711624146,32.17250562494155,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Energy,36,True,0.47966521978378296,0.532347559928894,31.9361770079704,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Health,36,True,1.5840073823928833,0.877205491065979,30.602986288955435,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Agriculture,10,True,0.1753745675086975,0.292344868183136,31.06424223294016,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Climate,6,True,0.9314205050468445,0.7764179706573486,30.475395950954407,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Economy,6,True,0.039877865463495255,0.16246993839740753,29.664447863935493,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Environment,192,True,0.3547447919845581,0.5002302527427673,101.13626330904663,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Agriculture,8,True,0.12779760360717773,0.2766653597354889,32.33114343800116,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Security,12,True,109.43182373046875,4.816159725189209,23.237237813998945,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Security,8,True,105.61595916748047,4.648704528808594,22.45777495391667,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Energy,24,True,0.4401026666164398,0.5109007358551025,30.093752790009603,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Climate,12,True,0.9901462197303772,0.7906994819641113,28.96966263500508,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Climate,10,True,0.9701118469238281,0.7824227213859558,31.247796704992652,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Traffic,12,True,0.24399352073669434,0.33954909443855286,24.86261727893725,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Security,6,True,103.72144317626953,4.516017913818359,28.932082446059212,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Environment,48,True,0.28060591220855713,0.4045797884464264,86.26509587001055,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Economy,10,True,0.038422614336013794,0.16028960049152374,33.43581083603203,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Energy,48,True,0.5671646595001221,0.5873594880104065,28.907678969902918,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Traffic,6,True,0.1992930769920349,0.31373581290245056,27.523242590017617,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Security,10,True,108.6070327758789,4.7906293869018555,28.034918521065265,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Agriculture,6,True,0.10900312662124634,0.24205608665943146,28.69691870501265,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Environment,336,True,0.3332279622554779,0.4758130609989166,94.64790647092741,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Health,48,True,1.59542977809906,0.8814655542373657,25.660570901003666,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Energy,12,True,0.3821527659893036,0.4700789153575897,32.7747135090176,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Environment,96,True,0.32049450278282166,0.45408403873443604,86.06074692902621,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,SocialGood,8,True,1.1655218601226807,0.7200237512588501,26.77147481101565,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Agriculture,12,True,0.20707331597805023,0.334644079208374,29.44848228804767,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Health,12,True,1.5320850610733032,0.8393908143043518,33.907565245986916,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Traffic,10,True,0.20431797206401825,0.33393651247024536,26.64550310606137,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,SocialGood,10,True,1.144869089126587,0.6393269896507263,26.902998684090562,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Economy,12,True,0.054073866456747055,0.1959288865327835,28.149576256982982,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Health,24,True,1.5579183101654053,0.8639391660690308,25.76976689696312,ip-172-31-41-215
tats,DLinear,C8_oracle,2023,Traffic,8,True,0.19856548309326172,0.2956527769565582,29.05027409491595,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Climate,8,True,0.9317930936813354,0.7729828357696533,27.42167978908401,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Economy,8,True,0.026994364336133003,0.13218700885772705,28.12055466196034,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,SocialGood,12,True,1.2241450548171997,0.7061951756477356,30.9455805310281,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,SocialGood,6,True,1.1060394048690796,0.6669403314590454,27.65625627595,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Energy,36,True,0.4724746346473694,0.5260749459266663,32.15071176108904,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Health,36,True,1.5301973819732666,0.843680202960968,31.211199841927737,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Agriculture,10,True,0.18664176762104034,0.3077491819858551,31.222863954957575,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Climate,6,True,0.9377231001853943,0.778359591960907,27.642178671085276,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Economy,6,True,0.05278618261218071,0.19004316627979279,29.928469138103537,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Environment,192,True,0.35712093114852905,0.5027896165847778,103.68703403696418,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Agriculture,8,True,0.12014905363321304,0.24570870399475098,32.6305235279724,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Security,12,True,109.28864288330078,4.810226917266846,27.375236783991568,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Security,8,True,106.0732192993164,4.665674209594727,28.268106754985638,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Energy,24,True,0.43391796946525574,0.5067846179008484,30.051227606018074,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Climate,12,True,0.9771044850349426,0.7873314023017883,26.414301290060394,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Climate,10,True,0.9703711271286011,0.7824522256851196,29.27441492502112,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Traffic,12,True,0.22989678382873535,0.3212933838367462,32.24659835593775,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Security,6,True,103.53575897216797,4.515642166137695,26.894878234015778,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Environment,48,True,0.2806057929992676,0.4049452543258667,93.74375566095114,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Economy,10,True,0.04523758217692375,0.1743856966495514,32.370421000989154,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Energy,48,True,0.5704271197319031,0.5834584832191467,30.14258335903287,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Traffic,6,True,0.2048754096031189,0.3135208487510681,27.711438774946146,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Security,10,True,108.47477722167969,4.787631034851074,27.382936071022414,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Agriculture,6,True,0.11938929557800293,0.26532182097435,29.12428298103623,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Environment,336,True,0.33186453580856323,0.47470465302467346,111.16214477608446,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Health,48,True,1.5773564577102661,0.8639170527458191,31.336063405964524,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Energy,12,True,0.378726989030838,0.47067689895629883,30.598668648977764,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Environment,96,True,0.31817835569381714,0.4517396092414856,100.12007077294402,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,SocialGood,8,True,1.1239306926727295,0.6731323003768921,33.99381984502543,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Agriculture,12,True,0.1789158135652542,0.2980360984802246,28.810159229906276,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Health,12,True,1.5208353996276855,0.8395500183105469,31.740132711012848,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Traffic,10,True,0.20756414532661438,0.33451899886131287,28.327977812034078,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,SocialGood,10,True,1.1451929807662964,0.6499693393707275,28.82293732103426,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Economy,12,True,0.035122234374284744,0.14808890223503113,26.755882109049708,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Health,24,True,1.5356885194778442,0.8476164937019348,31.470451088040136,ip-172-31-41-215
tats,DLinear,C8_oracle,2022,Traffic,8,True,0.1834353655576706,0.2911260426044464,31.092412456986494,ip-172-31-41-215
tats,DLinear,C2_empty,2021,Climate,8,True,7.930102348327637,2.6050941944122314,12.69110924200504,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Economy,8,True,0.08957841247320175,0.22920750081539154,12.986694712999451,ip-172-31-41-203
tats,DLinear,C2_empty,2021,SocialGood,12,True,4.211057662963867,1.7503283023834229,12.964175804998376,ip-172-31-41-203
tats,DLinear,C2_empty,2021,SocialGood,6,True,4.104323387145996,1.746716022491455,12.944700177999039,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Energy,36,True,2.968759298324585,1.6167086362838745,13.470913732999179,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Health,36,True,2.7516324520111084,1.136161208152771,13.390428058999532,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Agriculture,10,True,25.75283432006836,5.061005592346191,12.62461065500247,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Climate,6,True,7.160195827484131,2.4596641063690186,12.5784227740005,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Economy,6,True,0.13992296159267426,0.3183762729167938,12.58156742000574,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Environment,192,True,0.38475510478019714,0.4270082712173462,27.084688340997673,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Agriculture,8,True,26.19510841369629,5.103073596954346,12.685260982994805,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Security,12,True,118.00792694091797,5.329812049865723,12.247649878998345,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Security,8,True,115.4693603515625,5.220405578613281,12.273248758996488,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Energy,24,True,2.7267372608184814,1.5535768270492554,13.488452802994289,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Climate,12,True,7.289221286773682,2.4784348011016846,12.737030614000105,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Climate,10,True,7.456687927246094,2.5143661499023438,12.695468917998369,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Traffic,12,True,8.966082572937012,2.9444284439086914,19.3977707869999,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Security,6,True,111.17830657958984,4.953174591064453,12.391937658998359,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Environment,48,True,0.5885071158409119,0.5749981999397278,26.36236358700262,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Economy,10,True,0.08088301122188568,0.23416371643543243,12.83700196800055,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Energy,48,True,3.0814151763916016,1.6249490976333618,13.38990868300607,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Traffic,6,True,8.881267547607422,2.93363356590271,14.82443372799753,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Security,10,True,116.83634948730469,5.2704901695251465,12.418917861999944,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Agriculture,6,True,24.2617130279541,4.915424823760986,12.553281503998733,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Environment,336,True,0.5288159847259521,0.5321987271308899,27.02304123900103,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Health,48,True,2.815938711166382,1.1684720516204834,13.103830710999318,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Energy,12,True,2.5701591968536377,1.5182205438613892,13.474358934996417,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Environment,96,True,0.4973262846469879,0.49847644567489624,26.81678319700586,ip-172-31-41-203
tats,DLinear,C2_empty,2021,SocialGood,8,True,4.603768348693848,1.8756221532821655,12.883790926003712,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Agriculture,12,True,25.780868530273438,5.0594658851623535,12.567931769001007,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Health,12,True,2.925377130508423,1.152876615524292,13.438721929000167,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Traffic,10,True,9.356717109680176,3.016855001449585,14.754214107000735,ip-172-31-41-203
tats,DLinear,C2_empty,2021,SocialGood,10,True,4.337329864501953,1.793965458869934,13.03858041499916,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Economy,12,True,0.09776603430509567,0.2537368834018707,12.878548273998604,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Health,24,True,2.773998260498047,1.1153349876403809,13.24683720900066,ip-172-31-41-203
tats,DLinear,C2_empty,2021,Traffic,8,True,9.83981990814209,3.090834617614746,14.936109823000152,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Climate,8,True,6.816198348999023,2.385338306427002,19.56871047700406,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Economy,8,True,0.19299672544002533,0.38309240341186523,18.548780496996187,ip-172-31-41-203
tats,DLinear,C2_empty,2023,SocialGood,12,True,4.1758928298950195,1.739923119544983,19.845895442005713,ip-172-31-41-203
tats,DLinear,C2_empty,2023,SocialGood,6,True,4.197624206542969,1.770711898803711,22.589197705005063,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Energy,36,True,2.9159348011016846,1.600504994392395,24.51877717699972,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Health,36,True,2.773637533187866,1.1360180377960205,21.27855582200573,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Agriculture,10,True,25.93310546875,5.076537132263184,19.049685441998008,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Climate,6,True,7.300804138183594,2.4857940673828125,19.250244883995038,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Economy,6,True,0.13295525312423706,0.30137279629707336,18.024116888002027,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Environment,192,True,0.38914430141448975,0.4294220507144928,101.1075750089949,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Agriculture,8,True,23.882150650024414,4.872918128967285,18.510238494003715,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Security,12,True,118.0587158203125,5.325917720794678,18.92889433899836,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Security,8,True,113.43633270263672,5.079812049865723,19.100739832996624,ip-172-31-41-203
tats,DLinear,C2_empty,2023,Energy,24,True,2.7470648288726807,1.5587793588638306,20.734290546999546,ip-172-31-41-203
