model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
tats,Autoformer,C11_constant_keep_priors,2022,Traffic,8,0.1560545265674591,0.2499716430902481,27.670631847984623
tats,Autoformer,C11_constant_keep_priors,2022,Traffic,10,0.1776282638311386,0.2660718858242035,30.965560342010576
tats,Autoformer,C11_constant_keep_priors,2022,Traffic,12,0.23067039251327515,0.27396658062934875,26.646190944011323
tats,Autoformer,C11_constant_keep_priors,2023,Agriculture,6,0.11868837475776672,0.2626095712184906,28.37056989298435
tats,Autoformer,C11_constant_keep_priors,2023,Agriculture,8,0.10922695696353912,0.2503986954689026,25.84353530302178
tats,Autoformer,C11_constant_keep_priors,2023,Agriculture,10,0.13075241446495056,0.26670169830322266,31.380030164000345
tats,Autoformer,C11_constant_keep_priors,2023,Agriculture,12,0.15256886184215546,0.3001538813114166,23.901998787012417
tats,Autoformer,C11_constant_keep_priors,2023,Climate,6,0.9730235934257507,0.7860052585601807,29.914696104999166
tats,Autoformer,C11_constant_keep_priors,2023,Climate,8,1.006999135017395,0.8019788861274719,24.55818140998599
tats,Autoformer,C11_constant_keep_priors,2023,Climate,10,0.982297420501709,0.7814032435417175,30.081154965009773
tats,Autoformer,C11_constant_keep_priors,2023,Climate,12,0.9448089599609375,0.763012707233429,21.94785555600538
tats,Autoformer,C11_constant_keep_priors,2023,Economy,6,0.039841894060373306,0.16203367710113525,28.894559016014682
tats,Autoformer,C11_constant_keep_priors,2023,Economy,8,0.04073283076286316,0.1620553582906723,20.80460081799538
tats,Autoformer,C11_constant_keep_priors,2023,Economy,10,0.042990006506443024,0.17017324268817902,31.064399847004097
tats,Autoformer,C11_constant_keep_priors,2023,Economy,12,0.043573785573244095,0.16395170986652374,21.55395733899786
tats,Autoformer,C11_constant_keep_priors,2023,Energy,12,0.27001574635505676,0.3835391700267792,54.69297567298054
tats,Autoformer,C11_constant_keep_priors,2023,Energy,24,0.3932363986968994,0.485482782125473,29.164975710009458
tats,Autoformer,C11_constant_keep_priors,2023,Energy,36,0.48450517654418945,0.5475122928619385,55.99967166699935
tats,Autoformer,C11_constant_keep_priors,2023,Energy,48,0.5428981781005859,0.5892285108566284,27.837839014973724
tats,Autoformer,C11_constant_keep_priors,2023,Environment,48,0.304110050201416,0.3979404866695404,450.16696078999666
tats,Autoformer,C11_constant_keep_priors,2023,Environment,96,0.3221282362937927,0.4259476661682129,242.7175306029967
tats,Autoformer,C11_constant_keep_priors,2023,Environment,192,0.34490782022476196,0.4390023350715637,609.7994541910011
tats,Autoformer,C11_constant_keep_priors,2023,Environment,336,0.27739885449409485,0.4047926962375641,251.50871594098862
tats,Autoformer,C11_constant_keep_priors,2023,Health,12,1.3708709478378296,0.8234772086143494,44.597691909992136
tats,Autoformer,C11_constant_keep_priors,2023,Health,24,1.5321190357208252,0.8824582695960999,24.97275627098861
tats,Autoformer,C11_constant_keep_priors,2023,Health,36,1.6898282766342163,0.934860110282898,38.16535984200891
tats,Autoformer,C11_constant_keep_priors,2023,Health,48,1.6061346530914307,0.9070084691047668,24.865521964995423
tats,Autoformer,C11_constant_keep_priors,2023,Security,6,105.29407501220703,4.604204177856445,26.747073573991656
tats,Autoformer,C11_constant_keep_priors,2023,Security,8,107.12310791015625,4.7176055908203125,19.364136360993143
tats,Autoformer,C11_constant_keep_priors,2023,Security,10,108.66387939453125,4.754020690917969,25.486925039003836
tats,Autoformer,C11_constant_keep_priors,2023,Security,12,109.21436309814453,4.782886028289795,19.29757930402411
tats,Autoformer,C11_constant_keep_priors,2023,SocialGood,6,1.1514359712600708,0.6606399416923523,35.89043500099797
tats,Autoformer,C11_constant_keep_priors,2023,SocialGood,8,1.3976701498031616,0.8018671870231628,24.593873834994156
tats,Autoformer,C11_constant_keep_priors,2023,SocialGood,10,1.0210431814193726,0.5570722222328186,36.12582795199705
tats,Autoformer,C11_constant_keep_priors,2023,SocialGood,12,1.2391822338104248,0.6898462772369385,23.97057529698941
tats,Autoformer,C11_constant_keep_priors,2023,Traffic,6,0.1960276961326599,0.2972158193588257,30.728474414005177
tats,Autoformer,C11_constant_keep_priors,2023,Traffic,8,0.17057031393051147,0.25886964797973633,21.438275230000727
tats,Autoformer,C11_constant_keep_priors,2023,Traffic,10,0.1913178712129593,0.2796854078769684,26.644934094016207
