model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
aurora,default,C10_empty_keep_priors,2022,Agriculture,10,0.30820199847221375,0.372012734413147,17.632452871010173
aurora,default,C10_empty_keep_priors,2022,Agriculture,12,0.37363794445991516,0.400629460811615,16.175951800018083
aurora,default,C10_empty_keep_priors,2022,Climate,6,0.8543946743011475,0.7453869581222534,17.083594490017276
aurora,default,C10_empty_keep_priors,2022,Climate,8,0.8607370853424072,0.74600750207901,18.17032716202084
aurora,default,C10_empty_keep_priors,2022,Climate,10,0.8656882047653198,0.7460843920707703,15.87487969500944
aurora,default,C10_empty_keep_priors,2022,Climate,12,0.8731337189674377,0.7507800459861755,16.47839380602818
aurora,default,C10_empty_keep_priors,2022,Economy,6,0.03680426627397537,0.15353304147720337,19.490115876018535
aurora,default,C10_empty_keep_priors,2022,Economy,8,0.03294072300195694,0.14412495493888855,16.76526296895463
aurora,default,C10_empty_keep_priors,2022,Economy,10,0.030014652758836746,0.1384110301733017,15.841066407039762
aurora,default,C10_empty_keep_priors,2022,Economy,12,0.03165995329618454,0.14356687664985657,8.913999255979434
aurora,default,C10_empty_keep_priors,2022,Energy,12,0.11685969680547714,0.25201696157455444,19.722412417992018
aurora,default,C10_empty_keep_priors,2022,Energy,24,0.225548654794693,0.35232868790626526,21.094557738979347
aurora,default,C10_empty_keep_priors,2022,Energy,36,0.2932223975658417,0.4079405665397644,14.551220485009253
aurora,default,C10_empty_keep_priors,2022,Energy,48,0.3881725072860718,0.47433972358703613,21.385063729947433
aurora,default,C10_empty_keep_priors,2022,Environment,48,0.2803921103477478,0.37938687205314636,109.75576975301374
aurora,default,C10_empty_keep_priors,2022,Environment,96,0.28442052006721497,0.3816940486431122,70.56096248305403
aurora,default,C10_empty_keep_priors,2022,Environment,192,0.27018100023269653,0.37511560320854187,111.83376656897599
